"transaction_id","product"
11042,"root vegetables"
11042,"snack products"
11042,"sugar"
11043,"butter"
11043,"bottled water"
11043,"bottled water"
11044,"tropical fruit"
11044,"soda"
11045,"sausage"
11045,"finished products"
11046,"yogurt"
11046,"bottled water"
11046,"processed cheese"
11047,"rolls/buns"
11047,"butter"
11048,"white bread"
11048,"rolls/buns"
11049,"pork"
11049,"yogurt"
11049,"coffee"
11050,"tropical fruit"
11050,"hamburger meat"
11050,"coffee"
11050,"sliced cheese"
11050,"whipped/sour cream"
11051,"sausage"
11051,"sauces"
11052,"candy"
11052,"domestic eggs"
11053,"citrus fruit"
11053,"whipped/sour cream"
11054,"sausage"
11054,"meat spreads"
11055,"other vegetables"
11055,"other vegetables"
11055,"liquor (appetizer)"
11055,"specialty bar"
11055,"candles"
11055,"red/blush wine"
11056,"whole milk"
11056,"pork"
11057,"root vegetables"
11057,"pastry"
11058,"root vegetables"
11058,"bottled water"
11058,"whipped/sour cream"
11059,"rolls/buns"
11059,"rolls/buns"
11060,"yogurt"
11060,"white bread"
11061,"sausage"
11061,"domestic eggs"
11062,"tropical fruit"
11062,"semi-finished bread"
11063,"whole milk"
11063,"canned beer"
11064,"root vegetables"
11064,"whipped/sour cream"
11064,"shopping bags"
11065,"root vegetables"
11065,"frozen vegetables"
11066,"tropical fruit"
11066,"whole milk"
11067,"frankfurter"
11067,"root vegetables"
11068,"hard cheese"
11068,"rolls/buns"
11069,"other vegetables"
11069,"whipped/sour cream"
11070,"chocolate"
11070,"soda"
11071,"root vegetables"
11071,"shopping bags"
11072,"butter"
11072,"root vegetables"
11073,"pasta"
11073,"yogurt"
11073,"specialty bar"
11074,"whole milk"
11074,"whole milk"
11074,"sauces"
11075,"bottled beer"
11075,"frozen vegetables"
11076,"dessert"
11076,"newspapers"
11076,"white bread"
11077,"whole milk"
11077,"waffles"
11077,"dog food"
11078,"root vegetables"
11078,"rolls/buns"
11079,"berries"
11079,"processed cheese"
11080,"chocolate marshmallow"
11080,"whole milk"
11080,"whole milk"
11081,"bottled beer"
11081,"whole milk"
11082,"tropical fruit"
11082,"sausage"
11082,"hamburger meat"
11082,"zwieback"
11082,"specialty cheese"
11082,"domestic eggs"
11083,"frankfurter"
11083,"rolls/buns"
11084,"brown bread"
11084,"bottled beer"
11085,"frankfurter"
11085,"UHT-milk"
11086,"baking powder"
11086,"butter"
11087,"rice"
11087,"chewing gum"
11087,"rolls/buns"
11088,"pip fruit"
11088,"hard cheese"
11088,"candy"
11089,"soda"
11089,"hygiene articles"
11090,"canned beer"
11090,"bottled water"
11091,"turkey"
11091,"fruit/vegetable juice"
11091,"domestic eggs"
11092,"other vegetables"
11092,"pickled vegetables"
11093,"root vegetables"
11093,"butter"
11094,"rolls/buns"
11094,"curd"
11094,"cat food"
11095,"curd"
11095,"coffee"
11096,"pip fruit"
11096,"canned beer"
11096,"hygiene articles"
11096,"coffee"
11097,"whole milk"
11097,"bottled water"
11098,"frankfurter"
11098,"sliced cheese"
11099,"sausage"
11099,"curd"
11100,"soda"
11100,"liquor"
11101,"hamburger meat"
11101,"tropical fruit"
11102,"other vegetables"
11102,"onions"
11103,"tropical fruit"
11103,"yogurt"
11104,"other vegetables"
11104,"rolls/buns"
11104,"specialty cheese"
11105,"sliced cheese"
11105,"pasta"
11106,"packaged fruit/vegetables"
11106,"onions"
11107,"chicken"
11107,"bottled water"
11108,"brown bread"
11108,"butter milk"
11108,"oil"
11108,"frozen meals"
11109,"whole milk"
11109,"yogurt"
11110,"baking powder"
11110,"baking powder"
11110,"mustard"
11111,"sausage"
11111,"beef"
11112,"canned fish"
11112,"ice cream"
11113,"citrus fruit"
11113,"ham"
11114,"pip fruit"
11114,"soda"
11115,"yogurt"
11115,"citrus fruit"
11115,"pastry"
11116,"rolls/buns"
11116,"root vegetables"
11116,"root vegetables"
11116,"pastry"
11116,"cake bar"
11116,"canned fish"
11117,"domestic eggs"
11117,"dessert"
11118,"finished products"
11118,"spread cheese"
11119,"canned beer"
11119,"dessert"
11120,"meat"
11120,"dessert"
11121,"pip fruit"
11121,"beverages"
11122,"jam"
11122,"brown bread"
11122,"yogurt"
11123,"soda"
11123,"liquor (appetizer)"
11124,"sausage"
11124,"yogurt"
11125,"root vegetables"
11125,"salt"
11126,"chicken"
11126,"butter milk"
11126,"sugar"
11127,"butter milk"
11127,"chocolate"
11127,"berries"
11127,"sweet spreads"
11127,"butter"
11127,"long life bakery product"
11127,"napkins"
11127,"white bread"
11128,"other vegetables"
11128,"soft cheese"
11129,"frankfurter"
11129,"liver loaf"
11129,"canned vegetables"
11129,"condensed milk"
11130,"beverages"
11130,"cake bar"
11131,"bottled water"
11131,"bottled beer"
11132,"beverages"
11132,"canned beer"
11133,"liver loaf"
11133,"canned beer"
11133,"candy"
11134,"candy"
11134,"whole milk"
11134,"cling film/bags"
11134,"whipped/sour cream"
11134,"newspapers"
11134,"baking powder"
11135,"oil"
11135,"chewing gum"
11136,"meat"
11136,"citrus fruit"
11137,"coffee"
11137,"bottled water"
11138,"tropical fruit"
11138,"curd"
11138,"whole milk"
11138,"other vegetables"
11139,"yogurt"
11139,"citrus fruit"
11140,"ham"
11140,"yogurt"
11141,"citrus fruit"
11141,"pastry"
11141,"rolls/buns"
11142,"sausage"
11142,"pip fruit"
11143,"other vegetables"
11143,"whole milk"
11143,"root vegetables"
11143,"domestic eggs"
11144,"ready soups"
11144,"baking powder"
11145,"meat"
11145,"root vegetables"
11146,"chicken"
11146,"rolls/buns"
11147,"salty snack"
11147,"butter"
11148,"kitchen towels"
11148,"margarine"
11149,"specialty bar"
11149,"dessert"
11150,"cream cheese "
11150,"UHT-milk"
11151,"rolls/buns"
11151,"butter milk"
11151,"fruit/vegetable juice"
11152,"soft cheese"
11152,"onions"
11153,"other vegetables"
11153,"soda"
11153,"pip fruit"
11153,"brown bread"
11154,"whole milk"
11154,"soda"
11155,"beef"
11155,"tropical fruit"
11156,"ham"
11156,"other vegetables"
11157,"whole milk"
11157,"curd"
11157,"bottled beer"
11158,"pork"
11158,"herbs"
11159,"curd cheese"
11159,"mustard"
11159,"bottled water"
11160,"pork"
11160,"bottled beer"
11161,"ice cream"
11161,"Instant food products"
11161,"long life bakery product"
11162,"yogurt"
11162,"frozen vegetables"
11163,"root vegetables"
11163,"canned fish"
11163,"hygiene articles"
11164,"other vegetables"
11164,"citrus fruit"
11165,"yogurt"
11165,"hard cheese"
11165,"other vegetables"
11165,"rolls/buns"
11166,"chicken"
11166,"berries"
11166,"whipped/sour cream"
11167,"whole milk"
11167,"processed cheese"
11167,"curd cheese"
11168,"yogurt"
11168,"sausage"
11168,"whipped/sour cream"
11168,"onions"
11169,"dessert"
11169,"fruit/vegetable juice"
11170,"dessert"
11170,"domestic eggs"
11171,"frozen meals"
11171,"rolls/buns"
11172,"dessert"
11172,"soda"
11173,"butter"
11173,"candy"
11173,"candy"
11174,"tropical fruit"
11174,"soda"
11174,"margarine"
11175,"seasonal products"
11175,"flour"
11175,"domestic eggs"
11176,"curd"
11176,"yogurt"
11177,"pork"
11177,"butter milk"
11178,"sausage"
11178,"white wine"
11179,"canned beer"
11179,"whole milk"
11180,"tropical fruit"
11180,"whole milk"
11180,"vinegar"
11181,"liver loaf"
11181,"processed cheese"
11181,"canned beer"
11182,"shopping bags"
11182,"detergent"
11183,"whole milk"
11183,"root vegetables"
11184,"pork"
11184,"citrus fruit"
11185,"coffee"
11185,"citrus fruit"
11186,"tropical fruit"
11186,"sausage"
11186,"ham"
11186,"root vegetables"
11186,"turkey"
11186,"pastry"
11186,"pasta"
11186,"soda"
11187,"rolls/buns"
11187,"mustard"
11187,"newspapers"
11187,"vinegar"
11188,"pet care"
11188,"napkins"
11189,"sausage"
11189,"root vegetables"
11189,"kitchen towels"
11190,"canned beer"
11190,"newspapers"
11190,"shopping bags"
11191,"coffee"
11191,"butter"
11191,"whipped/sour cream"
11191,"other vegetables"
11192,"salt"
11192,"ice cream"
11192,"yogurt"
11192,"canned beer"
11193,"bottled beer"
11193,"specialty chocolate"
11194,"tropical fruit"
11194,"bottled water"
11194,"cream cheese "
11195,"citrus fruit"
11195,"white bread"
11195,"white bread"
11196,"other vegetables"
11196,"shopping bags"
11197,"tropical fruit"
11197,"canned fish"
11198,"herbs"
11198,"pip fruit"
11199,"meat"
11199,"root vegetables"
11199,"margarine"
11200,"frozen vegetables"
11200,"cream cheese "
11201,"canned fish"
11201,"whole milk"
11202,"butter"
11202,"soda"
11203,"tropical fruit"
11203,"whole milk"
11203,"dish cleaner"
11203,"yogurt"
11203,"newspapers"
11204,"yogurt"
11204,"other vegetables"
11205,"pork"
11205,"rolls/buns"
11205,"yogurt"
11205,"brown bread"
11206,"oil"
11206,"other vegetables"
11207,"canned beer"
11207,"cream cheese "
11208,"semi-finished bread"
11208,"nuts/prunes"
11208,"butter"
11208,"ice cream"
11209,"pork"
11209,"meat"
11209,"whole milk"
11209,"salty snack"
11209,"whole milk"
11209,"frozen potato products"
11209,"processed cheese"
11209,"rolls/buns"
11210,"tropical fruit"
11210,"specialty cheese"
11211,"canned beer"
11211,"yogurt"
11212,"canned vegetables"
11212,"popcorn"
11213,"sausage"
11213,"root vegetables"
11213,"bottled beer"
11214,"soda"
11214,"shopping bags"
11215,"yogurt"
11215,"misc. beverages"
11216,"other vegetables"
11216,"pip fruit"
11217,"soda"
11217,"citrus fruit"
11218,"canned beer"
11218,"bottled beer"
11219,"rolls/buns"
11219,"shopping bags"
11220,"whole milk"
11220,"pastry"
11221,"hamburger meat"
11221,"yogurt"
11222,"curd"
11222,"whole milk"
11223,"yogurt"
11223,"other vegetables"
11223,"soft cheese"
11223,"salt"
11224,"citrus fruit"
11224,"other vegetables"
11224,"brown bread"
11225,"coffee"
11225,"brown bread"
11225,"whole milk"
11225,"sweet spreads"
11226,"pork"
11226,"yogurt"
11227,"soda"
11227,"soda"
11228,"pork"
11228,"pork"
11229,"sausage"
11229,"yogurt"
11230,"bottled beer"
11230,"butter"
11231,"newspapers"
11231,"newspapers"
11232,"yogurt"
11232,"whipped/sour cream"
11232,"long life bakery product"
11232,"hard cheese"
11233,"sausage"
11233,"frozen vegetables"
11234,"specialty bar"
11234,"bottled water"
11234,"dental care"
11235,"soda"
11235,"napkins"
11236,"hamburger meat"
11236,"whole milk"
11237,"yogurt"
11237,"yogurt"
11238,"chewing gum"
11238,"bottled water"
11239,"beverages"
11239,"yogurt"
11240,"root vegetables"
11240,"rum"
11241,"pastry"
11241,"meat"
11242,"herbs"
11242,"grapes"
11243,"rolls/buns"
11243,"margarine"
11243,"domestic eggs"
11244,"pork"
11244,"sliced cheese"
11245,"whole milk"
11245,"sauces"
11246,"whole milk"
11246,"frozen potato products"
11247,"yogurt"
11247,"bottled beer"
11247,"napkins"
11248,"newspapers"
11248,"napkins"
11249,"yogurt"
11249,"other vegetables"
11250,"yogurt"
11250,"other vegetables"
11251,"roll products "
11251,"oil"
11251,"UHT-milk"
11252,"chicken"
11252,"herbs"
11252,"soda"
11253,"chicken"
11253,"yogurt"
11254,"ice cream"
11254,"soda"
11255,"white bread"
11255,"UHT-milk"
11256,"other vegetables"
11256,"butter"
11257,"liver loaf"
11257,"bottled beer"
11258,"yogurt"
11258,"dog food"
11259,"ice cream"
11259,"grapes"
11260,"pork"
11260,"pork"
11260,"margarine"
11260,"other vegetables"
11261,"sausage"
11261,"yogurt"
11262,"other vegetables"
11262,"UHT-milk"
11263,"other vegetables"
11263,"long life bakery product"
11264,"pip fruit"
11264,"yogurt"
11264,"citrus fruit"
11264,"dental care"
11264,"soda"
11264,"shopping bags"
11265,"soda"
11265,"whipped/sour cream"
11266,"whipped/sour cream"
11266,"pip fruit"
11267,"tropical fruit"
11267,"red/blush wine"
11268,"coffee"
11268,"whipped/sour cream"
11269,"semi-finished bread"
11269,"other vegetables"
11270,"other vegetables"
11270,"frankfurter"
11270,"napkins"
11270,"pastry"
11271,"soda"
11271,"soda"
11272,"brown bread"
11272,"onions"
11273,"butter"
11273,"margarine"
11274,"chicken"
11274,"sausage"
11274,"tropical fruit"
11274,"brown bread"
11274,"domestic eggs"
11274,"cake bar"
11274,"fruit/vegetable juice"
11274,"canned beer"
11275,"herbs"
11275,"seasonal products"
11275,"pastry"
11275,"yogurt"
11276,"pip fruit"
11276,"berries"
11276,"other vegetables"
11276,"bottled water"
11277,"frankfurter"
11277,"other vegetables"
11277,"soda"
11278,"root vegetables"
11278,"other vegetables"
11279,"sausage"
11279,"soda"
11280,"root vegetables"
11280,"frozen vegetables"
11281,"other vegetables"
11281,"sausage"
11282,"whipped/sour cream"
11282,"white bread"
11283,"soft cheese"
11283,"frozen vegetables"
11284,"turkey"
11284,"root vegetables"
11285,"citrus fruit"
11285,"specialty bar"
11286,"frankfurter"
11286,"whole milk"
11287,"whole milk"
11287,"rolls/buns"
11288,"sugar"
11288,"butter"
11289,"sausage"
11289,"sausage"
11289,"canned beer"
11289,"spices"
11290,"yogurt"
11290,"frozen dessert"
11291,"sausage"
11291,"chicken"
11291,"frozen vegetables"
11291,"whole milk"
11291,"packaged fruit/vegetables"
11292,"cat food"
11292,"whipped/sour cream"
11293,"rolls/buns"
11293,"hygiene articles"
11293,"domestic eggs"
11293,"misc. beverages"
11294,"canned beer"
11294,"honey"
11295,"pastry"
11295,"cream cheese "
11296,"pip fruit"
11296,"whole milk"
11297,"beef"
11297,"tea"
11297,"oil"
11298,"ice cream"
11298,"pasta"
11299,"soda"
11299,"frozen dessert"
11299,"canned fish"
11300,"citrus fruit"
11300,"root vegetables"
11301,"yogurt"
11301,"canned beer"
11302,"citrus fruit"
11302,"frankfurter"
11302,"salty snack"
11302,"newspapers"
11302,"white wine"
11303,"root vegetables"
11303,"tropical fruit"
11303,"bottled water"
11303,"white bread"
11303,"processed cheese"
11303,"yogurt"
11303,"beverages"
11304,"whole milk"
11304,"beverages"
11305,"hamburger meat"
11305,"hygiene articles"
11306,"pip fruit"
11306,"vinegar"
11307,"other vegetables"
11307,"condensed milk"
11307,"other vegetables"
11307,"bottled water"
11307,"pastry"
11307,"misc. beverages"
11308,"yogurt"
11308,"hygiene articles"
11309,"herbs"
11309,"margarine"
11309,"rolls/buns"
11309,"chocolate"
11310,"sausage"
11310,"berries"
11311,"yogurt"
11311,"whole milk"
11311,"soft cheese"
11312,"canned fish"
11312,"white bread"
11313,"rolls/buns"
11313,"grapes"
11313,"yogurt"
11313,"rolls/buns"
11313,"whole milk"
11313,"rolls/buns"
11314,"soda"
11314,"frozen potato products"
11314,"white wine"
11315,"root vegetables"
11315,"domestic eggs"
11316,"tropical fruit"
11316,"rolls/buns"
11317,"frozen dessert"
11317,"canned beer"
11318,"yogurt"
11318,"citrus fruit"
11319,"meat"
11319,"sausage"
11319,"salty snack"
11319,"white wine"
11319,"frozen vegetables"
11319,"beverages"
11320,"frankfurter"
11320,"soda"
11321,"frankfurter"
11321,"other vegetables"
11322,"coffee"
11322,"other vegetables"
11323,"sliced cheese"
11323,"cream cheese "
11323,"semi-finished bread"
11324,"packaged fruit/vegetables"
11324,"margarine"
11324,"napkins"
11325,"frankfurter"
11325,"hamburger meat"
11326,"pastry"
11326,"beverages"
11327,"beef"
11327,"pip fruit"
11327,"rolls/buns"
11328,"tropical fruit"
11328,"coffee"
11328,"waffles"
11328,"whipped/sour cream"
11329,"bottled water"
11329,"whole milk"
11330,"pip fruit"
11330,"shopping bags"
11331,"citrus fruit"
11331,"salty snack"
11331,"oil"
11332,"meat"
11332,"butter"
11333,"root vegetables"
11333,"semi-finished bread"
11334,"yogurt"
11334,"shopping bags"
11335,"cream cheese "
11335,"beverages"
11336,"specialty chocolate"
11336,"fruit/vegetable juice"
11336,"fruit/vegetable juice"
11336,"rolls/buns"
11337,"ice cream"
11337,"margarine"
11338,"other vegetables"
11338,"rolls/buns"
11338,"domestic eggs"
11339,"frankfurter"
11339,"canned fish"
11339,"beverages"
11340,"dishes"
11340,"frozen fish"
11341,"chicken"
11341,"tropical fruit"
11341,"specialty chocolate"
11341,"curd"
11341,"citrus fruit"
11341,"whole milk"
11341,"semi-finished bread"
11342,"UHT-milk"
11342,"curd"
11342,"flower (seeds)"
11343,"beef"
11343,"whole milk"
11344,"chicken"
11344,"butter"
11344,"curd"
11344,"flower (seeds)"
11345,"bottled water"
11345,"waffles"
11345,"white bread"
11346,"whole milk"
11346,"whole milk"
11346,"napkins"
11347,"UHT-milk"
11347,"specialty vegetables"
11348,"bottled beer"
11348,"whole milk"
11348,"shopping bags"
11349,"canned beer"
11349,"frankfurter"
11349,"chicken"
11349,"whole milk"
11349,"softener"
11349,"vinegar"
11350,"cream cheese "
11350,"whipped/sour cream"
11350,"napkins"
11351,"rolls/buns"
11351,"whole milk"
11352,"tropical fruit"
11352,"cat food"
11352,"soda"
11353,"tropical fruit"
11353,"salty snack"
11354,"rolls/buns"
11354,"cream cheese "
11354,"yogurt"
11355,"soda"
11355,"domestic eggs"
11356,"yogurt"
11356,"chicken"
11356,"liquor"
11356,"chewing gum"
11356,"soda"
11357,"packaged fruit/vegetables"
11357,"herbs"
11358,"tropical fruit"
11358,"root vegetables"
11359,"whole milk"
11359,"flour"
11359,"berries"
11360,"specialty cheese"
11360,"butter milk"
11361,"domestic eggs"
11361,"cream cheese "
11362,"UHT-milk"
11362,"bottled water"
11363,"frankfurter"
11363,"whole milk"
11364,"frozen meals"
11364,"sausage"
11364,"flour"
11364,"curd"
11364,"whipped/sour cream"
11365,"other vegetables"
11365,"domestic eggs"
11365,"napkins"
11366,"tropical fruit"
11366,"rolls/buns"
11367,"specialty chocolate"
11367,"canned beer"
11368,"whole milk"
11368,"canned beer"
11369,"dish cleaner"
11369,"frozen potato products"
11370,"instant coffee"
11370,"berries"
11371,"yogurt"
11371,"sugar"
11372,"whole milk"
11372,"sausage"
11372,"pastry"
11372,"spices"
11372,"soda"
11373,"sausage"
11373,"sausage"
11373,"pastry"
11373,"bottled water"
11374,"citrus fruit"
11374,"coffee"
11375,"frankfurter"
11375,"hamburger meat"
11376,"citrus fruit"
11376,"butter milk"
11377,"brown bread"
11377,"pastry"
11378,"bottled beer"
11378,"flower (seeds)"
11379,"semi-finished bread"
11379,"bottled water"
11380,"shopping bags"
11380,"canned beer"
11381,"margarine"
11381,"other vegetables"
11382,"rolls/buns"
11382,"other vegetables"
11382,"pastry"
11383,"hamburger meat"
11383,"sliced cheese"
11384,"zwieback"
11384,"citrus fruit"
11385,"fruit/vegetable juice"
11385,"chewing gum"
11386,"whole milk"
11386,"whole milk"
11387,"whole milk"
11387,"specialty chocolate"
11388,"tropical fruit"
11388,"condensed milk"
11389,"domestic eggs"
11389,"pastry"
11390,"onions"
11390,"canned beer"
11391,"frankfurter"
11391,"yogurt"
11392,"newspapers"
11392,"tropical fruit"
11393,"bottled beer"
11393,"pip fruit"
11393,"butter"
11393,"specialty bar"
11393,"detergent"
11393,"specialty bar"
11394,"baking powder"
11394,"brown bread"
11395,"pickled vegetables"
11395,"Instant food products"
11396,"rolls/buns"
11396,"pork"
11396,"pastry"
11396,"other vegetables"
11396,"soda"
11396,"pot plants"
11396,"newspapers"
11397,"specialty chocolate"
11397,"soft cheese"
11398,"cake bar"
11398,"butter milk"
11399,"sausage"
11399,"other vegetables"
11400,"shopping bags"
11400,"chocolate"
11401,"beverages"
11401,"other vegetables"
11402,"sausage"
11402,"soda"
11403,"butter"
11403,"onions"
11403,"napkins"
11404,"chicken"
11404,"canned beer"
11405,"UHT-milk"
11405,"berries"
11406,"detergent"
11406,"misc. beverages"
11407,"berries"
11407,"dessert"
11407,"dessert"
11408,"whipped/sour cream"
11408,"butter milk"
11409,"rolls/buns"
11409,"tropical fruit"
11409,"bottled beer"
11409,"UHT-milk"
11409,"newspapers"
11410,"tropical fruit"
11410,"whole milk"
11410,"dog food"
11411,"herbs"
11411,"yogurt"
11412,"pork"
11412,"cream cheese "
11413,"whole milk"
11413,"flour"
11414,"whole milk"
11414,"butter"
11415,"other vegetables"
11415,"margarine"
11416,"cream cheese "
11416,"brown bread"
11417,"turkey"
11417,"bottled water"
11418,"tropical fruit"
11418,"whole milk"
11419,"dessert"
11419,"other vegetables"
11419,"other vegetables"
11420,"other vegetables"
11420,"whole milk"
11421,"rolls/buns"
11421,"bathroom cleaner"
11422,"meat"
11422,"detergent"
11422,"roll products "
11423,"coffee"
11423,"whole milk"
11424,"misc. beverages"
11424,"oil"
11425,"hamburger meat"
11425,"newspapers"
11426,"bottled water"
11426,"sauces"
11427,"canned beer"
11427,"yogurt"
11427,"curd cheese"
11427,"pastry"
11428,"pip fruit"
11428,"other vegetables"
11429,"ham"
11429,"hard cheese"
11430,"soda"
11430,"margarine"
11431,"pip fruit"
11431,"cream cheese "
11432,"berries"
11432,"shopping bags"
11433,"frankfurter"
11433,"specialty chocolate"
11433,"pip fruit"
11434,"pork"
11434,"beef"
11434,"canned beer"
11434,"newspapers"
11434,"fruit/vegetable juice"
11435,"root vegetables"
11435,"curd"
11436,"frankfurter"
11436,"whole milk"
11437,"pork"
11437,"whole milk"
11438,"citrus fruit"
11438,"whipped/sour cream"
11439,"whole milk"
11439,"candy"
11440,"canned beer"
11440,"salty snack"
11441,"photo/film"
11441,"whole milk"
11442,"pip fruit"
11442,"domestic eggs"
11443,"chocolate marshmallow"
11443,"newspapers"
11444,"whole milk"
11444,"rolls/buns"
11445,"pastry"
11445,"domestic eggs"
11445,"dish cleaner"
11446,"ham"
11446,"yogurt"
11447,"berries"
11447,"pip fruit"
11448,"specialty chocolate"
11448,"brandy"
11449,"whole milk"
11449,"root vegetables"
11450,"newspapers"
11450,"chocolate"
11451,"beef"
11451,"margarine"
11452,"fruit/vegetable juice"
11452,"packaged fruit/vegetables"
11453,"bottled water"
11453,"cream cheese "
11453,"curd"
11454,"tidbits"
11454,"other vegetables"
11455,"beef"
11455,"semi-finished bread"
11456,"bottled water"
11456,"potato products"
11456,"bottled water"
11457,"butter"
11457,"whipped/sour cream"
11458,"yogurt"
11458,"sliced cheese"
11459,"canned beer"
11459,"newspapers"
11459,"newspapers"
11460,"pastry"
11460,"semi-finished bread"
11460,"dishes"
11460,"napkins"
11461,"seasonal products"
11461,"root vegetables"
11462,"pastry"
11462,"napkins"
11462,"pastry"
11463,"tropical fruit"
11463,"dessert"
11464,"pastry"
11464,"salty snack"
11465,"pork"
11465,"other vegetables"
11466,"frankfurter"
11466,"butter"
11466,"long life bakery product"
11467,"onions"
11467,"oil"
11468,"chicken"
11468,"pip fruit"
11468,"curd"
11469,"chocolate marshmallow"
11469,"yogurt"
11469,"detergent"
11470,"canned vegetables"
11470,"whole milk"
11471,"ice cream"
11471,"hamburger meat"
11472,"dessert"
11472,"bottled water"
11473,"sausage"
11473,"rolls/buns"
11474,"specialty bar"
11474,"shopping bags"
11475,"yogurt"
11475,"pot plants"
11476,"curd"
11476,"cream cheese "
11477,"packaged fruit/vegetables"
11477,"cat food"
11477,"dental care"
11478,"other vegetables"
11478,"bottled beer"
11479,"meat spreads"
11479,"sliced cheese"
11480,"cream cheese "
11480,"rolls/buns"
11481,"sausage"
11481,"whole milk"
11482,"yogurt"
11482,"waffles"
11482,"domestic eggs"
11483,"berries"
11483,"root vegetables"
11484,"whole milk"
11484,"beef"
11485,"onions"
11485,"candy"
11486,"berries"
11486,"sausage"
11486,"tropical fruit"
11486,"butter"
11487,"pip fruit"
11487,"white bread"
11488,"citrus fruit"
11488,"herbs"
11489,"onions"
11489,"margarine"
11490,"yogurt"
11490,"other vegetables"
11490,"fruit/vegetable juice"
11491,"canned beer"
11491,"fruit/vegetable juice"
11492,"turkey"
11492,"soda"
11492,"rolls/buns"
11493,"beef"
11493,"ham"
11494,"other vegetables"
11494,"butter"
11495,"specialty bar"
11495,"other vegetables"
11496,"ham"
11496,"napkins"
11497,"pasta"
11497,"margarine"
11498,"beef"
11498,"yogurt"
11498,"fruit/vegetable juice"
11499,"hamburger meat"
11499,"butter milk"
11499,"seasonal products"
11500,"butter"
11500,"condensed milk"
11501,"soda"
11501,"ice cream"
11502,"other vegetables"
11502,"whole milk"
11503,"beef"
11503,"soda"
11503,"coffee"
11504,"bottled water"
11504,"other vegetables"
11504,"vinegar"
11505,"hygiene articles"
11505,"grapes"
11506,"other vegetables"
11506,"yogurt"
11506,"bottled water"
11507,"berries"
11507,"tropical fruit"
11507,"whole milk"
11507,"soda"
11508,"soda"
11508,"pip fruit"
11509,"pork"
11509,"whole milk"
11510,"root vegetables"
11510,"Instant food products"
11511,"bottled water"
11511,"misc. beverages"
11511,"fruit/vegetable juice"
11512,"whole milk"
11512,"dental care"
11513,"whole milk"
11513,"whipped/sour cream"
11514,"sausage"
11514,"whole milk"
11514,"pastry"
11514,"whole milk"
11515,"hamburger meat"
11515,"margarine"
11516,"rolls/buns"
11516,"brown bread"
11517,"chicken"
11517,"rolls/buns"
11518,"bottled beer"
11518,"red/blush wine"
11519,"pip fruit"
11519,"artif. sweetener"
11519,"hygiene articles"
11520,"oil"
11520,"soda"
11521,"fish"
11521,"whole milk"
11522,"frankfurter"
11522,"frozen dessert"
11522,"other vegetables"
11522,"cream cheese "
11523,"ham"
11523,"grapes"
11524,"beef"
11524,"hamburger meat"
11524,"newspapers"
11524,"rum"
11524,"meat spreads"
11524,"whipped/sour cream"
11525,"canned beer"
11525,"baking powder"
11526,"yogurt"
11526,"curd"
11527,"whole milk"
11527,"red/blush wine"
11527,"newspapers"
11528,"chicken"
11528,"whole milk"
11529,"white wine"
11529,"coffee"
11530,"other vegetables"
11530,"bottled water"
11531,"domestic eggs"
11531,"curd cheese"
11532,"dessert"
11532,"soda"
11533,"pork"
11533,"other vegetables"
11534,"other vegetables"
11534,"whipped/sour cream"
11534,"whole milk"
11534,"sugar"
11535,"detergent"
11535,"pot plants"
11536,"liquor (appetizer)"
11536,"onions"
11537,"pork"
11537,"whipped/sour cream"
11538,"tropical fruit"
11538,"root vegetables"
11539,"sausage"
11539,"curd"
11539,"whole milk"
11539,"condensed milk"
11540,"coffee"
11540,"bottled water"
11541,"tropical fruit"
11541,"baking powder"
11542,"pastry"
11542,"pastry"
11543,"grapes"
11543,"yogurt"
11543,"condensed milk"
11544,"whole milk"
11544,"rolls/buns"
11544,"other vegetables"
11544,"margarine"
11545,"whipped/sour cream"
11545,"soda"
11546,"frankfurter"
11546,"pastry"
11547,"tropical fruit"
11547,"frozen fish"
11547,"domestic eggs"
11547,"mustard"
11548,"tropical fruit"
11548,"sausage"
11548,"dog food"
11548,"sweet spreads"
11549,"specialty chocolate"
11549,"domestic eggs"
11550,"whipped/sour cream"
11550,"chewing gum"
11551,"ham"
11551,"candy"
11552,"bottled water"
11552,"root vegetables"
11552,"rolls/buns"
11552,"whole milk"
11552,"coffee"
11553,"pork"
11553,"yogurt"
11553,"butter milk"
11554,"margarine"
11554,"margarine"
11555,"pet care"
11555,"whole milk"
11556,"frozen vegetables"
11556,"rolls/buns"
11557,"berries"
11557,"whipped/sour cream"
11558,"dessert"
11558,"other vegetables"
11559,"canned beer"
11559,"pip fruit"
11559,"white bread"
11560,"chicken"
11560,"yogurt"
11560,"hygiene articles"
11560,"brown bread"
11561,"sausage"
11561,"red/blush wine"
11562,"domestic eggs"
11562,"bottled beer"
11563,"nuts/prunes"
11563,"brown bread"
11563,"newspapers"
11564,"soda"
11564,"pork"
11564,"bottled water"
11565,"whole milk"
11565,"root vegetables"
11566,"tropical fruit"
11566,"frozen vegetables"
11567,"root vegetables"
11567,"white wine"
11567,"bottled water"
11567,"red/blush wine"
11568,"whipped/sour cream"
11568,"specialty chocolate"
11569,"citrus fruit"
11569,"curd"
11569,"specialty chocolate"
11569,"canned beer"
11570,"pip fruit"
11570,"ice cream"
11570,"popcorn"
11570,"soda"
11570,"bottled water"
11570,"rolls/buns"
11571,"other vegetables"
