"member","transaction_id","sale_date","product"
3835,10574,2015-09-16,"pickled vegetables"
3835,10574,2015-09-16,"long life bakery product"
3835,10574,2015-09-16,"mustard"
3836,10575,2014-06-14,"soda"
3836,10575,2014-06-14,"butter"
3836,10575,2014-06-14,"other vegetables"
3836,10575,2014-06-14,"margarine"
3836,10576,2015-12-06,"yogurt"
3836,10576,2015-12-06,"other vegetables"
3837,10577,2014-12-01,"newspapers"
3837,10577,2014-12-01,"bottled water"
3837,10577,2014-12-01,"hard cheese"
3837,10578,2015-05-12,"ham"
3837,10578,2015-05-12,"other vegetables"
3838,10579,2014-08-05,"whole milk"
3838,10579,2014-08-05,"whipped/sour cream"
3838,10580,2014-12-21,"light bulbs"
3838,10580,2014-12-21,"cooking chocolate"
3838,10581,2015-12-14,"curd"
3838,10581,2015-12-14,"red/blush wine"
3839,10582,2014-06-21,"whole milk"
3839,10582,2014-06-21,"pip fruit"
3839,10582,2014-06-21,"pasta"
3839,10582,2014-06-21,"yogurt"
3839,10583,2014-08-13,"citrus fruit"
3839,10583,2014-08-13,"hard cheese"
3839,10583,2014-08-13,"canned fish"
3839,10584,2014-09-13,"soft cheese"
3839,10584,2014-09-13,"rice"
3840,10585,2014-01-11,"butter"
3840,10585,2014-01-11,"butter"
3840,10586,2014-05-17,"soda"
3840,10586,2014-05-17,"frozen meals"
3840,10587,2014-10-31,"bottled water"
3840,10587,2014-10-31,"herbs"
3840,10588,2014-11-06,"citrus fruit"
3840,10588,2014-11-06,"jam"
3840,10589,2015-07-28,"liquor"
3840,10589,2015-07-28,"yogurt"
3841,10590,2014-07-29,"vinegar"
3841,10590,2014-07-29,"butter"
3841,10590,2014-07-29,"newspapers"
3841,10591,2014-08-01,"specialty cheese"
3841,10591,2014-08-01,"brown bread"
3841,10592,2014-09-27,"margarine"
3841,10592,2014-09-27,"UHT-milk"
3841,10592,2014-09-27,"brown bread"
3841,10593,2015-02-01,"ham"
3841,10593,2015-02-01,"other vegetables"
3841,10594,2015-04-02,"frankfurter"
3841,10594,2015-04-02,"yogurt"
3841,10595,2015-07-19,"berries"
3841,10595,2015-07-19,"pork"
3841,10595,2015-07-19,"whole milk"
3841,10595,2015-07-19,"frozen vegetables"
3841,10595,2015-07-19,"domestic eggs"
3842,10596,2014-03-03,"frozen vegetables"
3842,10596,2014-03-03,"pastry"
3842,10597,2014-10-13,"pot plants"
3842,10597,2014-10-13,"organic products"
3842,10598,2015-07-01,"beef"
3842,10598,2015-07-01,"bottled water"
3842,10599,2015-10-14,"other vegetables"
3842,10599,2015-10-14,"white bread"
3842,10599,2015-10-14,"whole milk"
3843,10600,2014-09-06,"tropical fruit"
3843,10600,2014-09-06,"root vegetables"
3843,10601,2014-12-09,"misc. beverages"
3843,10601,2014-12-09,"citrus fruit"
3843,10601,2014-12-09,"napkins"
3843,10602,2015-09-04,"sausage"
3843,10602,2015-09-04,"grapes"
3843,10603,2015-10-17,"ice cream"
3843,10603,2015-10-17,"flower (seeds)"
3844,10604,2014-06-10,"yogurt"
3844,10604,2014-06-10,"bathroom cleaner"
3844,10605,2014-06-24,"semi-finished bread"
3844,10605,2014-06-24,"other vegetables"
3844,10605,2014-06-24,"soda"
3844,10606,2014-09-25,"beverages"
3844,10606,2014-09-25,"coffee"
3844,10607,2014-11-13,"pot plants"
3844,10607,2014-11-13,"pickled vegetables"
3844,10607,2014-11-13,"house keeping products"
3844,10608,2015-06-27,"pork"
3844,10608,2015-06-27,"other vegetables"
3844,10609,2015-08-14,"citrus fruit"
3844,10609,2015-08-14,"curd"
3844,10610,2015-09-17,"whole milk"
3844,10610,2015-09-17,"pip fruit"
3845,10611,2015-09-19,"hygiene articles"
3845,10611,2015-09-19,"other vegetables"
3846,10612,2014-07-11,"pickled vegetables"
3846,10612,2014-07-11,"whole milk"
3846,10613,2014-08-04,"shopping bags"
3846,10613,2014-08-04,"flower (seeds)"
3846,10613,2014-08-04,"curd cheese"
3846,10613,2014-08-04,"decalcifier"
3846,10614,2014-08-25,"meat"
3846,10614,2014-08-25,"dessert"
3846,10615,2014-09-01,"canned vegetables"
3846,10615,2014-09-01,"dental care"
3846,10616,2015-01-28,"bottled water"
3846,10616,2015-01-28,"domestic eggs"
3847,10617,2014-03-14,"berries"
3847,10617,2014-03-14,"domestic eggs"
3847,10617,2014-03-14,"coffee"
3847,10618,2014-06-08,"sausage"
3847,10618,2014-06-08,"UHT-milk"
3847,10619,2014-07-31,"canned beer"
3847,10619,2014-07-31,"rolls/buns"
3847,10620,2015-03-26,"beef"
3847,10620,2015-03-26,"candy"
3847,10621,2015-12-03,"hamburger meat"
3847,10621,2015-12-03,"organic sausage"
3848,10622,2014-01-04,"chocolate marshmallow"
3848,10622,2014-01-04,"brown bread"
3848,10623,2014-01-16,"root vegetables"
3848,10623,2014-01-16,"frozen vegetables"
3848,10624,2014-02-28,"soft cheese"
3848,10624,2014-02-28,"chewing gum"
3848,10624,2014-02-28,"cling film/bags"
3848,10625,2015-10-11,"bottled beer"
3848,10625,2015-10-11,"butter"
3848,10625,2015-10-11,"frozen vegetables"
3848,10625,2015-10-11,"whole milk"
3848,10626,2015-11-18,"tropical fruit"
3848,10626,2015-11-18,"shopping bags"
3848,10626,2015-11-18,"hard cheese"
3849,10627,2014-01-06,"whole milk"
3849,10627,2014-01-06,"whole milk"
3849,10628,2014-02-18,"berries"
3849,10628,2014-02-18,"sugar"
3849,10628,2014-02-18,"female sanitary products"
3849,10628,2014-02-18,"dessert"
3849,10629,2014-07-02,"berries"
3849,10629,2014-07-02,"baking powder"
3849,10630,2014-10-09,"pork"
3849,10630,2014-10-09,"shopping bags"
3849,10631,2014-12-15,"root vegetables"
3849,10631,2014-12-15,"beverages"
3850,10632,2014-01-07,"rolls/buns"
3850,10632,2014-01-07,"pickled vegetables"
3850,10633,2014-03-27,"cling film/bags"
3850,10633,2014-03-27,"coffee"
3850,10634,2014-06-14,"frozen vegetables"
3850,10634,2014-06-14,"misc. beverages"
3850,10635,2015-09-03,"coffee"
3850,10635,2015-09-03,"curd cheese"
3851,10636,2014-05-06,"other vegetables"
3851,10636,2014-05-06,"pastry"
3851,10637,2014-08-03,"other vegetables"
3851,10637,2014-08-03,"other vegetables"
3851,10638,2014-08-11,"bottled beer"
3851,10638,2014-08-11,"chocolate"
3851,10639,2015-05-10,"whole milk"
3851,10639,2015-05-10,"butter"
3852,10640,2014-06-26,"margarine"
3852,10640,2014-06-26,"dishes"
3852,10641,2014-08-31,"other vegetables"
3852,10641,2014-08-31,"other vegetables"
3852,10641,2014-08-31,"rolls/buns"
3852,10642,2015-04-01,"citrus fruit"
3852,10642,2015-04-01,"other vegetables"
3853,10643,2015-07-04,"fruit/vegetable juice"
3853,10643,2015-07-04,"waffles"
3853,10643,2015-07-04,"tropical fruit"
3853,10643,2015-07-04,"domestic eggs"
3853,10643,2015-07-04,"liquor (appetizer)"
3853,10643,2015-07-04,"dessert"
3854,10644,2014-06-26,"whole milk"
3854,10644,2014-06-26,"sweet spreads"
3854,10644,2014-06-26,"soda"
3854,10644,2014-06-26,"soda"
3854,10645,2014-12-27,"coffee"
3854,10645,2014-12-27,"tidbits"
3854,10646,2015-03-19,"citrus fruit"
3854,10646,2015-03-19,"shopping bags"
3855,10647,2014-01-11,"coffee"
3855,10647,2014-01-11,"white wine"
3855,10648,2014-05-07,"specialty chocolate"
3855,10648,2014-05-07,"vinegar"
3855,10649,2014-06-08,"meat"
3855,10649,2014-06-08,"cream cheese "
3855,10650,2014-07-15,"other vegetables"
3855,10650,2014-07-15,"yogurt"
3855,10650,2014-07-15,"specialty bar"
3855,10651,2015-03-09,"tropical fruit"
3855,10651,2015-03-09,"citrus fruit"
3855,10651,2015-03-09,"chocolate"
3855,10652,2015-04-30,"pork"
3855,10652,2015-04-30,"oil"
3855,10653,2015-06-18,"curd"
3855,10653,2015-06-18,"domestic eggs"
3855,10654,2015-12-02,"butter"
3855,10654,2015-12-02,"whole milk"
3856,10655,2014-02-08,"yogurt"
3856,10655,2014-02-08,"long life bakery product"
3856,10656,2014-03-03,"onions"
3856,10656,2014-03-03,"cat food"
3856,10656,2014-03-03,"white wine"
3856,10657,2014-05-12,"other vegetables"
3856,10657,2014-05-12,"cereals"
3856,10658,2015-03-06,"sausage"
3856,10658,2015-03-06,"long life bakery product"
3856,10659,2015-03-22,"sausage"
3856,10659,2015-03-22,"sliced cheese"
3856,10660,2015-04-02,"whole milk"
3856,10660,2015-04-02,"newspapers"
3857,10661,2014-04-03,"meat spreads"
3857,10661,2014-04-03,"hard cheese"
3857,10661,2014-04-03,"frozen vegetables"
3857,10661,2014-04-03,"butter"
3857,10662,2014-11-07,"frankfurter"
3857,10662,2014-11-07,"other vegetables"
3857,10663,2014-12-30,"soda"
3857,10663,2014-12-30,"other vegetables"
3857,10664,2015-10-01,"bottled water"
3857,10664,2015-10-01,"tropical fruit"
3857,10665,2015-11-04,"other vegetables"
3857,10665,2015-11-04,"whole milk"
3857,10665,2015-11-04,"light bulbs"
3857,10665,2015-11-04,"canned beer"
3858,10666,2015-03-27,"rolls/buns"
3858,10666,2015-03-27,"soda"
3859,10667,2015-08-03,"dog food"
3859,10667,2015-08-03,"curd"
3859,10668,2015-09-30,"canned beer"
3859,10668,2015-09-30,"nuts/prunes"
3860,10669,2014-10-06,"rolls/buns"
3860,10669,2014-10-06,"domestic eggs"
3860,10670,2015-05-05,"whole milk"
3860,10670,2015-05-05,"frozen vegetables"
3860,10670,2015-05-05,"bottled beer"
3860,10670,2015-05-05,"specialty cheese"
3860,10670,2015-05-05,"chewing gum"
3861,10671,2014-02-12,"whipped/sour cream"
3861,10671,2014-02-12,"sweet spreads"
3861,10672,2014-03-18,"pip fruit"
3861,10672,2014-03-18,"newspapers"
3861,10672,2014-03-18,"root vegetables"
3861,10673,2015-07-07,"rolls/buns"
3861,10673,2015-07-07,"dessert"
3861,10673,2015-07-07,"bottled water"
3861,10673,2015-07-07,"chocolate"
3862,10674,2014-03-14,"instant coffee"
3862,10674,2014-03-14,"onions"
3862,10674,2014-03-14,"processed cheese"
3862,10674,2014-03-14,"dental care"
3862,10675,2014-03-24,"artif. sweetener"
3862,10675,2014-03-24,"sugar"
3862,10676,2014-04-03,"sausage"
3862,10676,2014-04-03,"cake bar"
3862,10677,2014-12-26,"bottled water"
3862,10677,2014-12-26,"salty snack"
3862,10678,2015-03-05,"condensed milk"
3862,10678,2015-03-05,"yogurt"
3862,10678,2015-03-05,"butter"
3862,10679,2015-11-18,"sliced cheese"
3862,10679,2015-11-18,"newspapers"
3862,10679,2015-11-18,"dog food"
3862,10679,2015-11-18,"fruit/vegetable juice"
3862,10679,2015-11-18,"rolls/buns"
3862,10679,2015-11-18,"butter"
3862,10679,2015-11-18,"hygiene articles"
3862,10679,2015-11-18,"yogurt"
3863,10680,2014-03-10,"soda"
3863,10680,2014-03-10,"specialty cheese"
3863,10680,2014-03-10,"napkins"
3863,10681,2014-04-05,"beverages"
3863,10681,2014-04-05,"bottled water"
3863,10682,2014-07-19,"citrus fruit"
3863,10682,2014-07-19,"whipped/sour cream"
3863,10683,2014-09-01,"turkey"
3863,10683,2014-09-01,"frozen dessert"
3863,10683,2014-09-01,"shopping bags"
3863,10684,2014-09-12,"cake bar"
3863,10684,2014-09-12,"red/blush wine"
3863,10685,2015-06-13,"brown bread"
3863,10685,2015-06-13,"pet care"
3864,10686,2014-03-26,"bottled water"
3864,10686,2014-03-26,"newspapers"
3864,10687,2014-05-01,"other vegetables"
3864,10687,2014-05-01,"cooking chocolate"
3864,10688,2014-10-29,"pork"
3864,10688,2014-10-29,"soda"
3864,10689,2014-12-26,"long life bakery product"
3864,10689,2014-12-26,"butter"
3864,10690,2014-12-30,"other vegetables"
3864,10690,2014-12-30,"sliced cheese"
3864,10691,2015-08-26,"bottled water"
3864,10691,2015-08-26,"sugar"
3864,10692,2015-12-12,"pip fruit"
3864,10692,2015-12-12,"specialty bar"
3864,10692,2015-12-12,"long life bakery product"
3866,10693,2014-04-20,"finished products"
3866,10693,2014-04-20,"cocoa drinks"
3866,10694,2014-08-19,"onions"
3866,10694,2014-08-19,"hygiene articles"
3866,10695,2014-10-19,"root vegetables"
3866,10695,2014-10-19,"bottled beer"
3866,10696,2015-04-21,"root vegetables"
3866,10696,2015-04-21,"bottled water"
3866,10697,2015-07-07,"chocolate"
3866,10697,2015-07-07,"whole milk"
3867,10698,2014-07-24,"pastry"
3867,10698,2014-07-24,"domestic eggs"
3867,10698,2014-07-24,"napkins"
3867,10699,2014-08-10,"chicken"
3867,10699,2014-08-10,"flower soil/fertilizer"
3867,10700,2015-09-07,"brown bread"
3867,10700,2015-09-07,"skin care"
3867,10700,2015-09-07,"whipped/sour cream"
3868,10701,2015-01-22,"tropical fruit"
3868,10701,2015-01-22,"citrus fruit"
3868,10702,2015-08-19,"beef"
3868,10702,2015-08-19,"domestic eggs"
3868,10702,2015-08-19,"pastry"
3869,10703,2014-05-24,"newspapers"
3869,10703,2014-05-24,"detergent"
3869,10704,2014-08-12,"canned beer"
3869,10704,2014-08-12,"white bread"
3869,10704,2014-08-12,"male cosmetics"
3869,10704,2014-08-12,"chocolate"
3869,10705,2015-08-01,"sausage"
3869,10705,2015-08-01,"herbs"
3870,10706,2015-02-21,"yogurt"
3870,10706,2015-02-21,"yogurt"
3870,10707,2015-03-21,"root vegetables"
3870,10707,2015-03-21,"root vegetables"
3870,10707,2015-03-21,"processed cheese"
3870,10707,2015-03-21,"frozen fish"
3871,10708,2014-08-16,"whole milk"
3871,10708,2014-08-16,"margarine"
3871,10709,2014-10-05,"rolls/buns"
3871,10709,2014-10-05,"salty snack"
3871,10709,2014-10-05,"waffles"
3871,10710,2015-07-31,"bottled beer"
3871,10710,2015-07-31,"tropical fruit"
3872,10711,2014-04-04,"yogurt"
3872,10711,2014-04-04,"condensed milk"
3872,10711,2014-04-04,"yogurt"
3872,10712,2014-07-28,"root vegetables"
3872,10712,2014-07-28,"shopping bags"
3872,10713,2014-08-23,"yogurt"
3872,10713,2014-08-23,"salty snack"
3872,10714,2015-01-22,"sausage"
3872,10714,2015-01-22,"root vegetables"
3872,10715,2015-02-07,"whole milk"
3872,10715,2015-02-07,"frozen vegetables"
3872,10716,2015-03-19,"frankfurter"
3872,10716,2015-03-19,"whole milk"
3872,10717,2015-03-28,"specialty chocolate"
3872,10717,2015-03-28,"turkey"
3872,10717,2015-03-28,"canned beer"
3872,10717,2015-03-28,"soda"
3872,10717,2015-03-28,"dental care"
3872,10718,2015-08-07,"pork"
3872,10718,2015-08-07,"brown bread"
3872,10719,2015-11-03,"beef"
3872,10719,2015-11-03,"citrus fruit"
3872,10719,2015-11-03,"whole milk"
3872,10719,2015-11-03,"yogurt"
3872,10720,2015-11-23,"beef"
3872,10720,2015-11-23,"turkey"
3872,10720,2015-11-23,"grapes"
3872,10720,2015-11-23,"shopping bags"
3872,10720,2015-11-23,"sliced cheese"
3872,10720,2015-11-23,"bottled water"
3874,10721,2014-07-19,"bottled beer"
3874,10721,2014-07-19,"fruit/vegetable juice"
3876,10722,2014-08-25,"grapes"
3876,10722,2014-08-25,"other vegetables"
3876,10723,2014-12-10,"domestic eggs"
3876,10723,2014-12-10,"hard cheese"
3876,10724,2015-10-03,"other vegetables"
3876,10724,2015-10-03,"butter milk"
3877,10725,2014-02-06,"soda"
3877,10725,2014-02-06,"liquor (appetizer)"
3877,10726,2014-06-20,"fruit/vegetable juice"
3877,10726,2014-06-20,"cat food"
3877,10726,2014-06-20,"zwieback"
3877,10726,2014-06-20,"frozen dessert"
3877,10727,2014-06-27,"whole milk"
3877,10727,2014-06-27,"rolls/buns"
3877,10728,2015-01-11,"pork"
3877,10728,2015-01-11,"whipped/sour cream"
3877,10729,2015-05-27,"tropical fruit"
3877,10729,2015-05-27,"berries"
3877,10729,2015-05-27,"chocolate"
3877,10730,2015-09-17,"pip fruit"
3877,10730,2015-09-17,"soda"
3877,10730,2015-09-17,"detergent"
3878,10731,2014-04-19,"misc. beverages"
3878,10731,2014-04-19,"long life bakery product"
3878,10732,2014-11-27,"frozen potato products"
3878,10732,2014-11-27,"rolls/buns"
3878,10733,2015-04-30,"photo/film"
3878,10733,2015-04-30,"pip fruit"
3878,10733,2015-04-30,"butter"
3878,10733,2015-04-30,"liquor (appetizer)"
3878,10733,2015-04-30,"bottled beer"
3878,10733,2015-04-30,"sweet spreads"
3878,10734,2015-07-24,"citrus fruit"
3878,10734,2015-07-24,"rolls/buns"
3878,10735,2015-07-28,"frankfurter"
3878,10735,2015-07-28,"pork"
3878,10735,2015-07-28,"tropical fruit"
3878,10735,2015-07-28,"pastry"
3879,10736,2014-01-10,"curd"
3879,10736,2014-01-10,"curd"
3879,10737,2014-08-03,"yogurt"
3879,10737,2014-08-03,"whole milk"
3879,10738,2014-08-18,"brown bread"
3879,10738,2014-08-18,"dessert"
3879,10739,2014-10-14,"tropical fruit"
3879,10739,2014-10-14,"grapes"
3879,10740,2014-12-03,"soda"
3879,10740,2014-12-03,"specialty bar"
3879,10740,2014-12-03,"tidbits"
3879,10741,2015-06-25,"tropical fruit"
3879,10741,2015-06-25,"soda"
3879,10741,2015-06-25,"canned vegetables"
3879,10742,2015-12-03,"hamburger meat"
3879,10742,2015-12-03,"tropical fruit"
3879,10742,2015-12-03,"whipped/sour cream"
3879,10742,2015-12-03,"rolls/buns"
3881,10743,2014-04-20,"whole milk"
3881,10743,2014-04-20,"other vegetables"
3881,10743,2014-04-20,"rice"
3881,10744,2014-06-04,"beverages"
3881,10744,2014-06-04,"waffles"
3881,10744,2014-06-04,"specialty chocolate"
3881,10745,2014-12-16,"frozen vegetables"
3881,10745,2014-12-16,"frozen vegetables"
3881,10746,2015-04-02,"chicken"
3881,10746,2015-04-02,"frankfurter"
3881,10746,2015-04-02,"other vegetables"
3881,10746,2015-04-02,"domestic eggs"
3881,10747,2015-04-07,"meat"
3881,10747,2015-04-07,"canned beer"
3882,10748,2014-07-18,"beef"
3882,10748,2014-07-18,"pastry"
3882,10749,2014-08-01,"hard cheese"
3882,10749,2014-08-01,"sweet spreads"
3882,10750,2014-08-15,"dessert"
3882,10750,2014-08-15,"butter milk"
3882,10751,2015-04-23,"finished products"
3882,10751,2015-04-23,"whole milk"
3882,10751,2015-04-23,"other vegetables"
3882,10751,2015-04-23,"cling film/bags"
3882,10752,2015-10-19,"frankfurter"
3882,10752,2015-10-19,"UHT-milk"
3883,10753,2014-03-05,"UHT-milk"
3883,10753,2014-03-05,"sweet spreads"
3883,10754,2015-10-05,"citrus fruit"
3883,10754,2015-10-05,"whole milk"
3884,10755,2014-10-12,"beef"
3884,10755,2014-10-12,"rolls/buns"
3884,10755,2014-10-12,"butter"
3884,10756,2015-04-07,"citrus fruit"
3884,10756,2015-04-07,"rolls/buns"
3885,10757,2015-04-13,"chocolate"
3885,10757,2015-04-13,"seasonal products"
3885,10757,2015-04-13,"rolls/buns"
3885,10758,2015-10-15,"canned beer"
3885,10758,2015-10-15,"rolls/buns"
3886,10759,2015-04-01,"soda"
3886,10759,2015-04-01,"sausage"
3886,10759,2015-04-01,"butter milk"
3886,10759,2015-04-01,"vinegar"
3886,10760,2015-09-11,"soda"
3886,10760,2015-09-11,"butter milk"
3886,10760,2015-09-11,"citrus fruit"
3886,10760,2015-09-11,"other vegetables"
3886,10761,2015-11-18,"frankfurter"
3886,10761,2015-11-18,"whole milk"
3887,10762,2014-09-24,"pork"
3887,10762,2014-09-24,"shopping bags"
3887,10762,2014-09-24,"bottled water"
3888,10763,2014-10-16,"pork"
3888,10763,2014-10-16,"butter"
3888,10764,2015-12-13,"sausage"
3888,10764,2015-12-13,"shopping bags"
3889,10765,2014-11-22,"tropical fruit"
3889,10765,2014-11-22,"soda"
3889,10765,2014-11-22,"spices"
3889,10766,2014-12-23,"other vegetables"
3889,10766,2014-12-23,"soda"
3890,10767,2014-01-20,"newspapers"
3890,10767,2014-01-20,"sliced cheese"
3890,10768,2014-12-21,"soda"
3890,10768,2014-12-21,"frozen potato products"
3890,10769,2015-01-11,"sausage"
3890,10769,2015-01-11,"rolls/buns"
3890,10770,2015-10-26,"root vegetables"
3890,10770,2015-10-26,"white bread"
3890,10770,2015-10-26,"canned fish"
3891,10771,2014-09-13,"chicken"
3891,10771,2014-09-13,"pip fruit"
3891,10772,2014-10-11,"flour"
3891,10772,2014-10-11,"dessert"
3891,10773,2015-02-16,"cat food"
3891,10773,2015-02-16,"newspapers"
3891,10773,2015-02-16,"fruit/vegetable juice"
3891,10774,2015-07-03,"rolls/buns"
3891,10774,2015-07-03,"chicken"
3891,10774,2015-07-03,"shopping bags"
3891,10774,2015-07-03,"hard cheese"
3891,10775,2015-11-22,"brown bread"
3891,10775,2015-11-22,"sugar"
3892,10776,2014-04-07,"newspapers"
3892,10776,2014-04-07,"specialty vegetables"
3892,10777,2015-07-20,"chicken"
3892,10777,2015-07-20,"herbs"
3892,10777,2015-07-20,"yogurt"
3893,10778,2014-01-08,"salty snack"
3893,10778,2014-01-08,"canned beer"
3893,10779,2014-05-16,"soda"
3893,10779,2014-05-16,"roll products "
3893,10780,2014-05-19,"pip fruit"
3893,10780,2014-05-19,"rolls/buns"
3893,10780,2014-05-19,"shopping bags"
3893,10781,2014-10-09,"sausage"
3893,10781,2014-10-09,"newspapers"
3893,10782,2015-04-15,"root vegetables"
3893,10782,2015-04-15,"whole milk"
3894,10783,2014-02-10,"specialty vegetables"
3894,10783,2014-02-10,"yogurt"
3894,10784,2015-01-25,"fruit/vegetable juice"
3894,10784,2015-01-25,"root vegetables"
3894,10784,2015-01-25,"pastry"
3894,10785,2015-11-06,"finished products"
3894,10785,2015-11-06,"other vegetables"
3894,10786,2015-12-13,"root vegetables"
3894,10786,2015-12-13,"sausage"
3894,10786,2015-12-13,"cream cheese "
3894,10786,2015-12-13,"curd"
3894,10786,2015-12-13,"UHT-milk"
3895,10787,2014-02-17,"other vegetables"
3895,10787,2014-02-17,"dessert"
3895,10787,2014-02-17,"other vegetables"
3895,10787,2014-02-17,"fruit/vegetable juice"
3895,10788,2014-06-02,"cat food"
3895,10788,2014-06-02,"soda"
3895,10788,2014-06-02,"yogurt"
3895,10788,2014-06-02,"margarine"
3895,10789,2014-06-14,"curd"
3895,10789,2014-06-14,"light bulbs"
3896,10790,2014-04-02,"pip fruit"
3896,10790,2014-04-02,"spread cheese"
3896,10790,2014-04-02,"misc. beverages"
3896,10791,2014-04-06,"spread cheese"
3896,10791,2014-04-06,"salty snack"
3896,10791,2014-04-06,"soda"
3896,10791,2014-04-06,"domestic eggs"
3896,10792,2014-07-11,"newspapers"
3896,10792,2014-07-11,"dishes"
3896,10793,2015-09-10,"sausage"
3896,10793,2015-09-10,"dessert"
3897,10794,2014-11-04,"brown bread"
3897,10794,2014-11-04,"coffee"
3897,10794,2014-11-04,"canned beer"
3897,10795,2014-12-09,"bottled water"
3897,10795,2014-12-09,"yogurt"
3897,10795,2014-12-09,"seasonal products"
3897,10796,2015-02-01,"soda"
3897,10796,2015-02-01,"UHT-milk"
3897,10797,2015-05-31,"hamburger meat"
3897,10797,2015-05-31,"root vegetables"
3897,10798,2015-08-23,"other vegetables"
3897,10798,2015-08-23,"baking powder"
3897,10798,2015-08-23,"salty snack"
3898,10799,2014-08-25,"beef"
3898,10799,2014-08-25,"newspapers"
3898,10800,2014-11-10,"hamburger meat"
3898,10800,2014-11-10,"whipped/sour cream"
3898,10801,2015-04-11,"ham"
3898,10801,2015-04-11,"pork"
3898,10801,2015-04-11,"soda"
3898,10802,2015-08-21,"tropical fruit"
3898,10802,2015-08-21,"bottled beer"
3899,10803,2014-01-27,"soda"
3899,10803,2014-01-27,"whole milk"
3899,10804,2014-04-22,"white bread"
3899,10804,2014-04-22,"brown bread"
3899,10805,2015-03-23,"other vegetables"
3899,10805,2015-03-23,"tropical fruit"
3899,10806,2015-04-22,"rolls/buns"
3899,10806,2015-04-22,"sausage"
3899,10806,2015-04-22,"curd"
3899,10806,2015-04-22,"whole milk"
3899,10806,2015-04-22,"butter milk"
3899,10806,2015-04-22,"margarine"
3899,10806,2015-04-22,"white bread"
3899,10806,2015-04-22,"yogurt"
3899,10807,2015-12-24,"bottled water"
3899,10807,2015-12-24,"UHT-milk"
3900,10808,2014-01-23,"canned vegetables"
3900,10808,2014-01-23,"pasta"
3900,10809,2014-06-12,"packaged fruit/vegetables"
3900,10809,2014-06-12,"pudding powder"
3900,10809,2014-06-12,"shopping bags"
3900,10809,2014-06-12,"coffee"
3900,10810,2014-08-05,"other vegetables"
3900,10810,2014-08-05,"curd"
3900,10810,2014-08-05,"yogurt"
3900,10810,2014-08-05,"pudding powder"
3900,10811,2015-07-07,"sausage"
3900,10811,2015-07-07,"pasta"
3900,10812,2015-12-20,"tropical fruit"
3900,10812,2015-12-20,"sausage"
3901,10813,2014-02-14,"rolls/buns"
3901,10813,2014-02-14,"whole milk"
3901,10814,2014-11-30,"curd"
3901,10814,2014-11-30,"coffee"
3902,10815,2014-06-19,"root vegetables"
3902,10815,2014-06-19,"canned beer"
3902,10816,2014-10-27,"rolls/buns"
3902,10816,2014-10-27,"male cosmetics"
3902,10816,2014-10-27,"liquor (appetizer)"
3902,10817,2015-11-29,"ham"
3902,10817,2015-11-29,"whole milk"
3903,10818,2014-02-20,"root vegetables"
3903,10818,2014-02-20,"seasonal products"
3903,10819,2014-04-07,"baking powder"
3903,10819,2014-04-07,"fruit/vegetable juice"
3903,10820,2014-04-16,"butter"
3903,10820,2014-04-16,"bottled water"
3903,10821,2014-04-23,"rolls/buns"
3903,10821,2014-04-23,"fruit/vegetable juice"
3903,10822,2015-02-06,"other vegetables"
3903,10822,2015-02-06,"hygiene articles"
3903,10822,2015-02-06,"dessert"
3903,10822,2015-02-06,"margarine"
3903,10822,2015-02-06,"fruit/vegetable juice"
3903,10822,2015-02-06,"hygiene articles"
3903,10823,2015-10-06,"canned beer"
3903,10823,2015-10-06,"citrus fruit"
3903,10823,2015-10-06,"rolls/buns"
3903,10823,2015-10-06,"condensed milk"
3903,10823,2015-10-06,"skin care"
3904,10824,2014-09-24,"beef"
3904,10824,2014-09-24,"newspapers"
3904,10825,2015-01-30,"citrus fruit"
3904,10825,2015-01-30,"whipped/sour cream"
3904,10826,2015-05-11,"sausage"
3904,10826,2015-05-11,"grapes"
3904,10826,2015-05-11,"berries"
3904,10826,2015-05-11,"curd"
3905,10827,2014-01-25,"fruit/vegetable juice"
3905,10827,2014-01-25,"soft cheese"
3905,10828,2014-02-03,"ice cream"
3905,10828,2014-02-03,"meat spreads"
3905,10829,2014-04-04,"domestic eggs"
3905,10829,2014-04-04,"whole milk"
3905,10829,2014-04-04,"bottled beer"
3905,10830,2014-05-11,"other vegetables"
3905,10830,2014-05-11,"soda"
3905,10831,2014-06-09,"rolls/buns"
3905,10831,2014-06-09,"bottled beer"
3905,10832,2014-10-06,"soda"
3905,10832,2014-10-06,"root vegetables"
3905,10833,2015-06-19,"berries"
3905,10833,2015-06-19,"frozen meals"
3905,10833,2015-06-19,"shopping bags"
3906,10834,2014-10-30,"citrus fruit"
3906,10834,2014-10-30,"sauces"
3906,10835,2015-06-16,"pip fruit"
3906,10835,2015-06-16,"pasta"
3907,10836,2014-05-09,"other vegetables"
3907,10836,2014-05-09,"other vegetables"
3907,10837,2015-06-24,"ham"
3907,10837,2015-06-24,"whipped/sour cream"
3907,10838,2015-10-25,"other vegetables"
3907,10838,2015-10-25,"frankfurter"
3907,10838,2015-10-25,"other vegetables"
3907,10838,2015-10-25,"newspapers"
3907,10838,2015-10-25,"spread cheese"
3908,10839,2014-04-27,"flour"
3908,10839,2014-04-27,"pastry"
3908,10840,2015-07-10,"sausage"
3908,10840,2015-07-10,"pot plants"
3909,10841,2014-08-13,"root vegetables"
